/static/dataset/ferrari\red\5688598698_c4ec7b367d_b.jpg	[0.04304843478732639, 0.011723836263020834, 0.011594984266493056, 0.011906941731770834, 0.011439005533854166, 0.010887993706597222, 0.010898166232638888, 0.010737101236979166, 0.011500040690104166, 0.012186686197916666, 0.012897067599826388, 0.013559977213541666, 0.013860066731770834, 0.013612535264756944, 0.011796739366319444, 0.01177978515625, 0.011549207899305556, 0.011298285590277778, 0.011935763888888888, 0.012318929036458334, 0.011857774522569444, 0.011808607313368056, 0.012730916341145834, 0.019587198893229168, 0.0175018310546875, 0.017727322048611112, 0.0184783935546875, 0.021411471896701388, 0.026648627387152776, 0.031095716688368056, 0.038155449761284724, 0.04058837890625, 0.03820970323350695, 0.037053426106770836, 0.03379991319444445, 0.030370076497395832, 0.027759128146701388, 0.025377061631944444, 0.022588094075520832, 0.019751654730902776, 0.016582912868923612, 0.014872233072916666, 0.016820271809895832, 0.019053141276041668, 0.023479885525173612, 0.024022420247395832, 0.021465725368923612, 0.016416761610243056, 0.011754353841145834, 0.007748074001736111, 0.0047607421875, 0.0037333170572916665, 0.003456963433159722, 0.003502739800347222, 0.0034637451171875, 0.0035417344835069445, 0.0038503011067708335, 0.0038740370008680555, 0.004597981770833333, 0.004798041449652778, 0.004811604817708333, 0.004677666558159722, 0.002983940972222222, 0.0026991102430555555]
/static/dataset/ferrari\red\5720090028_b589d5ee8e_b.jpg	[0.028291490342881944, 0.006005181206597222, 0.006378173828125, 0.006508721245659722, 0.006785074869791667, 0.006941053602430556, 0.007171630859375, 0.009385850694444444, 0.012971666124131944, 0.012279934353298612, 0.011118570963541666, 0.0099029541015625, 0.008802625868055556, 0.007875230577256944, 0.007052951388888889, 0.006873236762152778, 0.006956312391493056, 0.007080078125, 0.007990519205729166, 0.008063422309027778, 0.007946438259548612, 0.008373684353298612, 0.0090484619140625, 0.009416368272569444, 0.010002983940972222, 0.010672675238715278, 0.010904947916666666, 0.011354234483506944, 0.011830647786458334, 0.012473212348090278, 0.012783474392361112, 0.013522677951388888, 0.01446533203125, 0.015463935004340278, 0.015816582573784724, 0.0164794921875, 0.016754150390625, 0.017269558376736112, 0.0181884765625, 0.0194549560546875, 0.020941840277777776, 0.021942138671875, 0.023169623480902776, 0.024171617296006944, 0.025217692057291668, 0.025956895616319444, 0.025914510091145832, 0.025270250108506944, 0.025355021158854168, 0.024698893229166668, 0.024310641818576388, 0.023351033528645832, 0.022454155815972224, 0.0218353271484375, 0.021165635850694444, 0.020272148980034724, 0.0198516845703125, 0.019015842013888888, 0.018807305230034724, 0.018198649088541668, 0.018873426649305556, 0.022404988606770832, 0.032430013020833336, 0.027733696831597224]
/static/dataset/ferrari\red\5751134603_33282e19e2_b.jpg	[0.029382663799414347, 0.03729382091874085, 0.01912661282942899, 0.015317590135431918, 0.014774261072474378, 0.017420845534407026, 0.015456282027818447, 0.014189467423133236, 0.012229193356515374, 0.011172561310395315, 0.011035299231332358, 0.010406181368960469, 0.012204886530014641, 0.014495447474377745, 0.01805711246339678, 0.017662483986090775, 0.019036534590043924, 0.025670868411420206, 0.026051198755490484, 0.027867061676427527, 0.026178452141288434, 0.025001715775988288, 0.026595957631771597, 0.027676896504392385, 0.031228552800146414, 0.03440416819180088, 0.027137856881405565, 0.024263932101024892, 0.023920776903367497, 0.024718612737920937, 0.02608980371522694, 0.02514183748169839, 0.02426965135431918, 0.023644822931918007, 0.021863275530746705, 0.019629907119326502, 0.01790841187774524, 0.017319328788433383, 0.018915000457540264, 0.019708546852122987, 0.017090558656661786, 0.013823435212298682, 0.011810258052708638, 0.011339849469253295, 0.010005833638360176, 0.011372735175695462, 0.008162804264275255, 0.006918866672767203, 0.005702095534407028, 0.005167345351390923, 0.00544329932284041, 0.004864224926793558, 0.004771287060761347, 0.005022934205710102, 0.005017214952415813, 0.004859935486822841, 0.0036989270680819913, 0.0030397831259150803, 0.0024978838762811126, 0.001389778550512445, 0.0008578879941434847, 0.0006205389824304538, 0.0006905998352855051, 0.0013640419106881406]
/static/dataset/ferrari\red\5766001005_0cfe9473a4_b.jpg	[0.037011040581597224, 0.009045071072048612, 0.006681654188368056, 0.007336086697048611, 0.006756252712673611, 0.005940755208333333, 0.005301581488715278, 0.006291707356770833, 0.006376478407118056, 0.006298489040798611, 0.006403605143229167, 0.005733913845486111, 0.011435614691840278, 0.014543321397569444, 0.010121663411458334, 0.008216010199652778, 0.007810804578993056, 0.008371988932291666, 0.006978352864583333, 0.009777492947048612, 0.009545220269097222, 0.011164347330729166, 0.012264675564236112, 0.015682644314236112, 0.016847398546006944, 0.0194854736328125, 0.020770602756076388, 0.029869927300347224, 0.041005452473958336, 0.044699774848090276, 0.046895345052083336, 0.04597642686631945, 0.0453033447265625, 0.04468112521701389, 0.043146769205729164, 0.041900634765625, 0.03776380750868055, 0.032597859700520836, 0.028237236870659724, 0.024954901801215276, 0.024692111545138888, 0.022040473090277776, 0.014166937934027778, 0.012914021809895834, 0.010418362087673612, 0.008019341362847222, 0.007351345486111111, 0.006464640299479167, 0.005696614583333333, 0.005761040581597222, 0.0054779052734375, 0.005303276909722222, 0.00592041015625, 0.006834242078993056, 0.010230170355902778, 0.015111287434895834, 0.011299981011284722, 0.007880316840277778, 0.0038299560546875, 0.0020904541015625, 0.0014021131727430555, 0.0011766221788194445, 0.0014597574869791667, 0.0052337646484375]
/static/dataset/ferrari\red\6176392778_a862c89ea8_b.jpg	[0.003460354275173611, 0.015041775173611112, 0.0186920166015625, 0.016459147135416668, 0.015796237521701388, 0.016526963975694444, 0.014706081814236112, 0.012705485026041666, 0.012934366861979166, 0.012135823567708334, 0.01239013671875, 0.012641059027777778, 0.012178209092881944, 0.0129547119140625, 0.015094333224826388, 0.016104804144965276, 0.017157660590277776, 0.019153171115451388, 0.043914794921875, 0.04399278428819445, 0.023334079318576388, 0.020411173502604168, 0.018497043185763888, 0.018559773763020832, 0.019636366102430556, 0.022642347547743056, 0.023568047417534724, 0.022137112087673612, 0.021325005425347224, 0.0196533203125, 0.018054538302951388, 0.016665988498263888, 0.015799628363715276, 0.015177408854166666, 0.014309353298611112, 0.013283623589409722, 0.012707180447048612, 0.011640760633680556, 0.010937160915798612, 0.011049058702256944, 0.0109710693359375, 0.011196560329861112, 0.011564466688368056, 0.011594984266493056, 0.011076185438368056, 0.010150485568576388, 0.0092315673828125, 0.008867051866319444, 0.008622911241319444, 0.008409288194444444, 0.0082244873046875, 0.0084686279296875, 0.008036295572916666, 0.007354736328125, 0.007256401909722222, 0.006886800130208333, 0.006564670138888889, 0.006866455078125, 0.008248223198784722, 0.010638766818576388, 0.0142364501953125, 0.016409979926215276, 0.022894965277777776, 0.0727996826171875]
/static/dataset/ferrari\red\6207978596_ba2af46ac5_b.jpg	[0.07826655151903368, 0.03149306826500732, 0.0321279053806735, 0.025540755398975108, 0.023138669015373352, 0.02014892935578331, 0.01983723005124451, 0.019002219070278183, 0.018926438964128843, 0.017812614385065886, 0.01653865071376281, 0.014964426244509516, 0.014396790355051245, 0.013872048865300147, 0.013448824121522695, 0.013817715959004393, 0.014438254941434846, 0.014040766837481698, 0.03431694957906296, 0.023939364476573938, 0.012640979593704246, 0.012020440611273792, 0.012027589677891654, 0.01161437362737921, 0.011365586109077598, 0.010993834644948755, 0.010873730325768667, 0.010463373901903368, 0.01044192670204978, 0.010559171394582723, 0.010200288250366032, 0.010057306918008786, 0.010040149158125915, 0.01026891928989751, 0.010280357796486091, 0.010247472090043924, 0.010168832357247437, 0.010298945369692532, 0.010310383876281113, 0.009905746705710103, 0.009902887079062957, 0.009765625, 0.009717011346998535, 0.00977134425329429, 0.009518267295021962, 0.009002104685212299, 0.008960640098828698, 0.009172252470717424, 0.009142226390922402, 0.009030700951683748, 0.008839105966325037, 0.008407302342606148, 0.008404442715959004, 0.008847684846266472, 0.009195129483894582, 0.009642661054172767, 0.010098771504392387, 0.01056346083455344, 0.012558050420937043, 0.015883796211566617, 0.017136312683016106, 0.023451798133235724, 0.03968017935578331, 0.048460662975841874]
/static/dataset/ferrari\red\6226663604_9df3b7502d_b.jpg	[0.0005255805121527778, 0.0016682942708333333, 0.015669080946180556, 0.030948215060763888, 0.025819566514756944, 0.0288848876953125, 0.026445176866319444, 0.022265964084201388, 0.018196953667534724, 0.014241536458333334, 0.011993408203125, 0.011079576280381944, 0.011127048068576388, 0.011040581597222222, 0.0109100341796875, 0.011318630642361112, 0.012668185763888888, 0.018922593858506944, 0.021038479275173612, 0.022869533962673612, 0.024678548177083332, 0.022213406032986112, 0.024300469292534724, 0.020577324761284724, 0.020043267144097224, 0.017768012152777776, 0.015774197048611112, 0.014797634548611112, 0.013873630099826388, 0.014912923177083334, 0.019509209526909724, 0.028900146484375, 0.040213690863715276, 0.04584927029079861, 0.042549981011284724, 0.037909613715277776, 0.03312513563368055, 0.0286102294921875, 0.026792738172743056, 0.024308946397569444, 0.022993299696180556, 0.022189670138888888, 0.022191365559895832, 0.018407185872395832, 0.016501532660590276, 0.011649237738715278, 0.008419460720486112, 0.007454766167534722, 0.006290011935763889, 0.006096733940972222, 0.004058837890625, 0.002783881293402778, 0.001373291015625, 0.0012986924913194445, 0.0014292399088541667, 0.0008324517144097222, 0.00036451551649305556, 0.00018141004774305556, 0.00014071994357638888, 0.00013563368055555556, 0.00016276041666666666, 0.00016445583767361112, 0.0003628200954861111, 0.00017632378472222222]
/static/dataset/ferrari\red\6232287311_65a27e54d7_b.jpg	[0.001018948025173611, 0.007276746961805556, 0.020243326822916668, 0.013588799370659722, 0.011976453993055556, 0.009141710069444444, 0.007112291124131944, 0.006696912977430556, 0.005616929796006944, 0.005889892578125, 0.006591796875, 0.007188585069444444, 0.008824666341145834, 0.010599772135416666, 0.013095431857638888, 0.018449571397569444, 0.028544108072916668, 0.038504706488715276, 0.034842597113715276, 0.030309041341145832, 0.027864244249131944, 0.025300767686631944, 0.023342556423611112, 0.023111979166666668, 0.022316826714409724, 0.021386040581597224, 0.020760430230034724, 0.0205230712890625, 0.019627888997395832, 0.018831041124131944, 0.017813788519965276, 0.0159759521484375, 0.014707777235243056, 0.014773898654513888, 0.015599568684895834, 0.016718546549479168, 0.018522474500868056, 0.023062811957465276, 0.027428521050347224, 0.03271484375, 0.03755357530381945, 0.020636664496527776, 0.013166639539930556, 0.0120086669921875, 0.012953016493055556, 0.011920505099826388, 0.010937160915798612, 0.011633978949652778, 0.011974758572048612, 0.012300279405381944, 0.013212415907118056, 0.012520684136284722, 0.010477701822916666, 0.007632785373263889, 0.005925496419270833, 0.005160861545138889, 0.004860772026909722, 0.005164252387152778, 0.005735609266493056, 0.00628662109375, 0.006123860677083333, 0.0056610107421875, 0.008899264865451388, 0.041358100043402776]
/static/dataset/ferrari\red\6243477453_ec5bf236cb_b.jpg	[0.06105731835651537, 0.013220053989751098, 0.016611571193265007, 0.015806586292093704, 0.01283400439238653, 0.011149684297218155, 0.009461074762079063, 0.00841302159590044, 0.007553703788433382, 0.007576580801610542, 0.0087890625, 0.008189970717423133, 0.00791687637262079, 0.008451626555636896, 0.007632343521229868, 0.008297206716691069, 0.008697554447291362, 0.009435338122254758, 0.05518507503660322, 0.03155883967789166, 0.0103318310761347, 0.00803841050512445, 0.0070933038982430455, 0.006833077873352855, 0.006454177342606149, 0.006381256863103953, 0.006239705344070278, 0.006432730142752563, 0.006222547584187409, 0.006028092972181552, 0.0060938643850658855, 0.006155346357979502, 0.006355520223279649, 0.006376967423133236, 0.006577141288433382, 0.0069917871522693995, 0.006810200860175695, 0.007064707631771596, 0.007317784590043924, 0.007579440428257687, 0.008056998078330893, 0.00851167871522694, 0.009020692258418742, 0.009704143027086384, 0.009809949213030746, 0.010546303074670572, 0.011216885523426062, 0.01192035367862372, 0.012470831808199122, 0.013230062683016106, 0.013663296120058566, 0.013606103587115666, 0.013890636438506588, 0.01334301793557833, 0.012652418100292826, 0.013007011804538799, 0.013866329612005856, 0.014818585285505125, 0.015838042185212297, 0.021557295479502196, 0.040672469802342605, 0.06352374633967789, 0.0666450288250366, 0.12321273334553441]
/static/dataset/ferrari\red\6253200918_3c2fe895ed_b.jpg	[0.07635489110541728, 0.030477900805270863, 0.025583649798682283, 0.02357619189238653, 0.021378568814055636, 0.01993445735724744, 0.01925529602855051, 0.018453170754026353, 0.017925569637628112, 0.01668878111273792, 0.015975304264275257, 0.014455412701317717, 0.013068493777452415, 0.012329280289165447, 0.01192035367862372, 0.011622952507320644, 0.012166281570278185, 0.013869189238653, 0.01751950265373353, 0.021800363744509516, 0.020702267112005856, 0.020845248444363106, 0.019411145680819912, 0.018377390647877013, 0.018654774432650074, 0.01713917230966325, 0.015876647144948755, 0.014862909498535871, 0.01444111456808199, 0.012698172126647145, 0.012585216874084919, 0.011133956350658858, 0.00964409086749634, 0.0089449121522694, 0.008936333272327965, 0.008936333272327965, 0.007326363469985359, 0.005775016013909224, 0.00489425100658858, 0.004709805087847731, 0.004635454795021962, 0.004473885889458272, 0.004196502104685212, 0.004082117038799415, 0.004106423865300146, 0.004410974103221083, 0.004665480874816984, 0.004725533034407028, 0.0047755765007320644, 0.0045539554355783305, 0.004852786420204978, 0.0051587664714494875, 0.005767866947291362, 0.006734420754026354, 0.008952061218887261, 0.011374164989019034, 0.013237211749633968, 0.017709667825768667, 0.028027200768667642, 0.04684640373352855, 0.0519393987920937, 0.03911540309297218, 0.023377447840409956, 0.022030563689604685]
/static/dataset/ferrari\red\6631643371_f2bb9c8f24_b.jpg	[0.036948310004340276, 0.03643798828125, 0.033594767252604164, 0.041861640082465276, 0.04507107204861111, 0.04713609483506945, 0.049538506401909724, 0.04651217990451389, 0.0400390625, 0.03422376844618055, 0.029537624782986112, 0.026309543185763888, 0.023952907986111112, 0.023186577690972224, 0.021948920355902776, 0.020426432291666668, 0.0191192626953125, 0.016225179036458332, 0.0145111083984375, 0.013815985785590278, 0.013648139105902778, 0.012869940863715278, 0.011405097113715278, 0.010648939344618056, 0.011422051323784722, 0.020317925347222224, 0.035898844401041664, 0.03550889756944445, 0.020655314127604168, 0.013990614149305556, 0.012022230360243056, 0.009999593098958334, 0.0090179443359375, 0.008673773871527778, 0.007571750217013889, 0.007280137803819444, 0.006781684027777778, 0.006601969401041667, 0.006557888454861111, 0.006612141927083333, 0.005937364366319444, 0.005496554904513889, 0.004759046766493056, 0.0040283203125, 0.003546820746527778, 0.003456963433159722, 0.003528171115451389, 0.002956814236111111, 0.002834743923611111, 0.002739800347222222, 0.0028279622395833335, 0.003024631076388889, 0.0031144883897569445, 0.0032060411241319445, 0.0036332872178819445, 0.004331800672743056, 0.005254109700520833, 0.004486083984375, 0.004294501410590278, 0.004014756944444444, 0.0045928955078125, 0.004813300238715278, 0.005545722113715278, 0.019694010416666668]
/static/dataset/ferrari\red\6737987079_b515451dce_b.jpg	[0.0005633464494875549, 0.007343521229868228, 0.015373352855051245, 0.013600384333821377, 0.012749645406295754, 0.009942921852122987, 0.008145646504392387, 0.008438758235724745, 0.011754495333089312, 0.016079680636896045, 0.030499348005124452, 0.03502327736090776, 0.01598245333089312, 0.009975807558565154, 0.009611205161054173, 0.009386724469253295, 0.008810509699853588, 0.00928663753660322, 0.011018141471449487, 0.01368331350658858, 0.015556368960468522, 0.014807146778916544, 0.01505307467057101, 0.014994452324304538, 0.015307581442166911, 0.015334747895314787, 0.01623124084919473, 0.016923270497803806, 0.017230680362371888, 0.017839780838213762, 0.018538959553440704, 0.019435452507320643, 0.01975573069180088, 0.020008807650073207, 0.020637925512445095, 0.020715135431918007, 0.021042562683016106, 0.020011667276720352, 0.019845808931185944, 0.019042253843338214, 0.018353083821376282, 0.0178326317715959, 0.016285573755490484, 0.013125686310395315, 0.01101957128477306, 0.00933239156295754, 0.008860553166178623, 0.007906867679355783, 0.006742999633967789, 0.005734981240849195, 0.00514303852489019, 0.005869383693265008, 0.006785894033674964, 0.0074350292825768665, 0.008300066343338214, 0.008710422767203513, 0.009093612737920937, 0.010124508144216691, 0.014263817715959004, 0.022839838030746705, 0.029092411694729137, 0.035353564238653004, 0.03662466828330893, 0.06958758464494876]
/static/dataset/ferrari\red\6774586903_8d9a8974f2_b.jpg	[0.022118886311848957, 0.00438690185546875, 0.005031585693359375, 0.00614166259765625, 0.007310231526692708, 0.008321126302083334, 0.009684244791666666, 0.010986328125, 0.012115478515625, 0.01372528076171875, 0.015552520751953125, 0.016507466634114582, 0.018863677978515625, 0.021846771240234375, 0.022584279378255207, 0.022335052490234375, 0.018400828043619793, 0.016984303792317707, 0.016935984293619793, 0.016595204671223957, 0.016768137613932293, 0.015872955322265625, 0.014933268229166666, 0.015092213948567709, 0.013744354248046875, 0.013271331787109375, 0.013421376546223959, 0.012894948323567709, 0.010860443115234375, 0.009183247884114584, 0.008392333984375, 0.00785064697265625, 0.007516225179036458, 0.007137298583984375, 0.006955464680989583, 0.006623586018880208, 0.006786346435546875, 0.006563822428385417, 0.006389617919921875, 0.006824493408203125, 0.00708770751953125, 0.007100423177083333, 0.007136027018229167, 0.00730133056640625, 0.007268269856770833, 0.007073720296223958, 0.007157643636067708, 0.007437388102213542, 0.007741292317708333, 0.007860819498697916, 0.008017222086588541, 0.008665720621744791, 0.0088958740234375, 0.009766896565755209, 0.010434468587239584, 0.011320749918619791, 0.012013753255208334, 0.015168507893880209, 0.022472381591796875, 0.054751078287760414, 0.068084716796875, 0.08033498128255208, 0.05344518025716146, 0.06995391845703125]
/static/dataset/ferrari\red\6796792481_40c359f8ce_b.jpg	[0.0663233208272328, 0.04605571696559297, 0.06627899661420204, 0.07113178303440702, 0.06487777955710103, 0.05375812133967789, 0.044705973188140555, 0.036202873352855054, 0.03158886575768668, 0.031761873169838944, 0.03156455893118595, 0.0298216164897511, 0.026630273151537334, 0.024948812683016106, 0.02159304081259151, 0.01954268850658858, 0.019355382961200585, 0.024163845168374817, 0.028526205618594435, 0.03161460239751098, 0.019150919655929723, 0.013551770680819912, 0.01029179630307467, 0.009930053532210834, 0.00984140510614934, 0.010966668191800878, 0.010750766379941434, 0.011202587390190337, 0.011931792185212299, 0.010580618594436311, 0.009162243777452415, 0.008147076317715959, 0.007387845442898975, 0.007094733711566618, 0.0071419175512445095, 0.006109592331625183, 0.0055004918557833085, 0.005150187591508053, 0.004965741672767203, 0.004925706899707174, 0.004180774158125915, 0.0038190313872620793, 0.0037475407210834553, 0.0033314650439238654, 0.003032634059297218, 0.0027237943814055637, 0.0025193310761346998, 0.002173316251830161, 0.002023185852855051, 0.001993159773060029, 0.001844459187408492, 0.0016600132686676427, 0.0015299002562225476, 0.0015456282027818448, 0.0012854021778916545, 0.0011610084187408491, 0.001202473005124451, 0.0011095351390922401, 0.0010652109260614934, 0.0011095351390922401, 0.0008850544472913616, 0.0008521687408491948, 0.0005847936493411421, 0.0003903390373352855]
/static/dataset/ferrari\red\6822615599_18d9915317_b.jpg	[0.0, 1.1867947048611111e-05, 0.0003085666232638889, 0.0059356689453125, 0.008227878146701388, 0.010662502712673612, 0.011588202582465278, 0.008777194552951388, 0.007256401909722222, 0.006473117404513889, 0.005917019314236111, 0.005745781792534722, 0.006196763780381944, 0.006368001302083333, 0.005603366427951389, 0.005435519748263889, 0.005679660373263889, 0.005739000108506944, 0.006379869249131944, 0.006518893771701389, 0.007520887586805556, 0.012317233615451388, 0.013414171006944444, 0.013495551215277778, 0.013634575737847222, 0.014170328776041666, 0.013314141167534722, 0.010989718967013888, 0.0095977783203125, 0.008336385091145834, 0.007656521267361111, 0.008199055989583334, 0.010540432400173612, 0.015630086263020832, 0.024965074327256944, 0.03991868760850695, 0.0625644259982639, 0.09385850694444445, 0.12186347113715278, 0.1325225830078125, 0.10746256510416667, 0.06615702311197917, 0.0332183837890625, 0.015392727322048612, 0.006830851236979167, 0.0035654703776041665, 0.002249823676215278, 0.00177001953125, 0.0013665093315972222, 0.0008663601345486111, 0.00079345703125, 0.0006510416666666666, 0.0005815294053819445, 0.0005476209852430555, 0.00048828125, 0.0004933675130208334, 0.00047980414496527775, 0.0003814697265625, 0.00044420030381944444, 0.00041368272569444444, 0.0004069010416666667, 0.000335693359375, 0.0006459554036458334, 0.0011223687065972222]
/static/dataset/ferrari\red\6840568965_0b388474e7_b.jpg	[0.011005273151537336, 0.02054784727306003, 0.03003608848828697, 0.01656867679355783, 0.01230211383601757, 0.011807398426061494, 0.010833695552708638, 0.010439067075402635, 0.010481961475109809, 0.01043620744875549, 0.010735038433382138, 0.010409040995607613, 0.010825116672767204, 0.010599206167642752, 0.010852283125915081, 0.012021870424597365, 0.01563786831991215, 0.014268107155929723, 0.016562957540263542, 0.015095969070278185, 0.012014721357979503, 0.012182009516837481, 0.012387902635431918, 0.013453113561493412, 0.01756668649341142, 0.020862406204245974, 0.020339094527818447, 0.02048493548682284, 0.016518633327232798, 0.015569237280380673, 0.015477729227672035, 0.015464860907759883, 0.014606972913616399, 0.014647007686676428, 0.015336177708638361, 0.015136003843338214, 0.015001601390922402, 0.014306712115666179, 0.014176599103221084, 0.014326729502196192, 0.014361045021961933, 0.014545490940702782, 0.015038776537335286, 0.014711349286237189, 0.015194626189604685, 0.01434817670204978, 0.013676164439970717, 0.013384482521961933, 0.012272087756222547, 0.012076203330893119, 0.011651548773792094, 0.012021870424597365, 0.013245790629575403, 0.011934651811859444, 0.011359866855783309, 0.011301244509516837, 0.011228324030014641, 0.011970397144948755, 0.012951249084919472, 0.01391494326500732, 0.016806025805270863, 0.02214780838213763, 0.026248512994143484, 0.09228444134333821]
/static/dataset/ferrari\white\3087494913_3e61c79038_b.jpg	[0.07460276285807292, 0.040372212727864586, 0.04650115966796875, 0.05039342244466146, 0.051088968912760414, 0.055109659830729164, 0.12421290079752605, 0.11532847086588542, 0.049100240071614586, 0.03347651163736979, 0.025872548421223957, 0.021289825439453125, 0.017786661783854168, 0.015870412190755207, 0.013600667317708334, 0.012667338053385416, 0.01248931884765625, 0.012097676595052084, 0.012098948160807291, 0.012210845947265625, 0.010542551676432291, 0.009282430013020834, 0.008426666259765625, 0.007879892985026041, 0.007456461588541667, 0.006870269775390625, 0.00614166259765625, 0.0054473876953125, 0.005276997884114583, 0.004954020182291667, 0.005097707112630208, 0.006134033203125, 0.006219228108723958, 0.00624847412109375, 0.006338755289713542, 0.005887349446614583, 0.005282084147135417, 0.00371551513671875, 0.0026524861653645835, 0.0025761922200520835, 0.0024693806966145835, 0.003078460693359375, 0.005082448323567708, 0.007476806640625, 0.008211771647135416, 0.007874806722005209, 0.00643157958984375, 0.005489349365234375, 0.005255381266276042, 0.0035400390625, 0.0033098856608072915, 0.0036532084147135415, 0.0028559366861979165, 0.002178192138671875, 0.0020434061686197915, 0.0017077128092447917, 0.00141143798828125, 0.00183868408203125, 0.0016568501790364583, 0.0014546712239583333, 0.0007311503092447916, 0.000377655029296875, 0.0006090799967447916, 0.0026613871256510415]
/static/dataset/ferrari\white\3253301032_1c87bd5f1b_b.jpg	[0.0006103515625, 0.0011121961805555555, 0.017181396484375, 0.04678514268663195, 0.06458197699652778, 0.04162767198350695, 0.027582804361979168, 0.029939439561631944, 0.03670077853732639, 0.04555087619357639, 0.03678724500868055, 0.028364393446180556, 0.024670071072048612, 0.022572835286458332, 0.024878607855902776, 0.0250396728515625, 0.024273342556423612, 0.027492947048611112, 0.02886962890625, 0.025807698567708332, 0.025521172417534724, 0.019905938042534724, 0.010459052191840278, 0.010486178927951388, 0.011425442165798612, 0.012381659613715278, 0.013958401150173612, 0.015072292751736112, 0.014311048719618056, 0.011990017361111112, 0.011923895941840278, 0.012780083550347222, 0.008950127495659722, 0.0067596435546875, 0.004301283094618056, 0.003177218967013889, 0.003597683376736111, 0.003787570529513889, 0.004538642035590278, 0.005308363172743056, 0.005257500542534722, 0.005125257703993056, 0.005505032009548611, 0.005832248263888889, 0.006476508246527778, 0.006615532769097222, 0.007152981228298611, 0.008485582139756944, 0.011869642469618056, 0.014253404405381944, 0.014762030707465278, 0.010406494140625, 0.008665296766493056, 0.009080674913194444, 0.010045369466145834, 0.01324462890625, 0.013037787543402778, 0.012949625651041666, 0.009290907118055556, 0.010019938151041666, 0.005710177951388889, 0.005405002170138889, 0.0045166015625, 0.005226982964409722]
/static/dataset/ferrari\white\3749342558_18f4409ed5_b.jpg	[0.048366927496038034, 0.008928350336767036, 0.00838048484548336, 0.008611083597464342, 0.00862656002377179, 0.007775356576862124, 0.009270379358161648, 0.012319235340729002, 0.013724494849445325, 0.0149037985340729, 0.013315917194928684, 0.012379593403328051, 0.011508270602218701, 0.011789941561014263, 0.014049499801901743, 0.0169018051703645, 0.020794126386687796, 0.023776433736133123, 0.022074026842313788, 0.02134353952060222, 0.02210033676703645, 0.02223498167591125, 0.020777102317749603, 0.018469567155309032, 0.016287391045958794, 0.014602008221077654, 0.013712113708399367, 0.012981626386687798, 0.012218638569730586, 0.011226599643423138, 0.0107421875, 0.01043265897385103, 0.010816474346275752, 0.012258877278129953, 0.013990689381933439, 0.013431990392234548, 0.01345210974643423, 0.012774242274167987, 0.015173088351822505, 0.013715208993660856, 0.013339131834389858, 0.015767383122028526, 0.016880138173534072, 0.01772205576465927, 0.019730895899366087, 0.017342883320126783, 0.012161375792393027, 0.01034599098652932, 0.009454548831220285, 0.009824435419968304, 0.009321451564976229, 0.008688465729001584, 0.007862024564183836, 0.007357493066561014, 0.005692229595879557, 0.004892098355784469, 0.005026743264659271, 0.005410558637083993, 0.005500321909667195, 0.005851636786846276, 0.006650220384310618, 0.008077146889857369, 0.013712113708399367, 0.16315093849049128]
/static/dataset/ferrari\white\3863563450_db8cb5f947_b.jpg	[0.008156419836956521, 0.07921478713768115, 0.07255859375, 0.044658627717391305, 0.03565726902173913, 0.030022927989130435, 0.020963541666666665, 0.01479987545289855, 0.011274343297101449, 0.008268229166666667, 0.007372339221014493, 0.006748188405797101, 0.006357563405797102, 0.006506170742753623, 0.006575520833333333, 0.008371546648550724, 0.011945199275362318, 0.011118659420289854, 0.007765794836956522, 0.007138813405797102, 0.007060971467391305, 0.006442481884057971, 0.0065967504528985504, 0.0063108582427536235, 0.006189141757246377, 0.007944123641304347, 0.014213937952898551, 0.019460484601449276, 0.024607959692028985, 0.043662250905797104, 0.01971099411231884, 0.010260982789855072, 0.009424535778985508, 0.010265228713768115, 0.010722373188405796, 0.012090975996376811, 0.012989696557971015, 0.014021456068840579, 0.015733978713768117, 0.017677196557971016, 0.01883491847826087, 0.016928498641304347, 0.011609771286231883, 0.008197463768115943, 0.009648154438405797, 0.01265426856884058, 0.014731940670289856, 0.01129698822463768, 0.007614356884057971, 0.007662477355072464, 0.011505038496376812, 0.01579483695652174, 0.02009171195652174, 0.030038496376811594, 0.02247367527173913, 0.02505944293478261, 0.026781872735507247, 0.01181640625, 0.007509624094202898, 0.008709805253623188, 0.012675498188405796, 0.002243263134057971, 0.001771965579710145, 0.0034887341485507245]
