/static/dataset/ferrari\red\3858731907_ddb22cb07a_b.jpg	[0.00061187851480997227, 0.0072127622167467891, 0.003621626352566383, 0.049356475108812248, 0.20806696672324157, 0.046180666828044517, 0.0016998142451616844, 0.00098244040320035787, 0.0012179392721774235, 0.0038318389038264045, 0.0088129774558429377, 0.015527085632149462, 0.019202251713406081, 0.0082724313986606065, 0.0049451623516370809, 0.0016105234241301598, 0.0017198565109568195, 0.0040269811325176407, -1.8852550814450562e-18, -1.3953690658079176e-34, -1.2673103603047322e-17, 0.032162533600454707, 0.2636370446185794, 0.015520879201744471, 0.0022417852471754577, 0.0013728000322511108, 0.00091294839748326355, 0.005662467771145728, 0.0063336010123715642, 0.028019266313930705, 0.049882498178932345, 0.179797458087045, 0.02319091270759693, 0.0012969065410499228, 0.0018347079608552661, 0.0012344711317338391]	'041003020502041003020502041003020502041003020502'
/static/dataset/ferrari\red\3858731907_ddb22cb07a_b.jpg	[0.048439525725715547, 0.010299515871540854, 0.0010664037892493758, 0.0038654650271880702, 0.0047538345699877967, 0.00061121775483138896, 0.0010173125938261925, 0.00072114907840661489, 0.008739889860078856, 0.12869909610293923, 0.075022640243092825, 0.021442367110494208, 0.0073188906641149859, 0.0028272292967358521, 0.0021442652192436296, 0.0014982227849727678, 0.0033955709876940972, 0.066100972001484015, 0.032543177969155644, 0.03141306456830377, 0.043564979782143791, 0.013062799696451856, 0.0070478882689824071, 0.011492823201729424, 0.0022886938312678706, 0.0070789405163960905, 0.015095297817758107, 0.098203446383302487, 0.13777402314261636, 0.068834864110474417, 0.011692432328991996, 0.0033582357496985561, 0.010948060225225003, 0.016285542419841047, 0.020914802844608216, 0.080437300341925255]	'0002000200020002'
/static/dataset/ferrari\red\3858731907_ddb22cb07a_b.jpg	[0.041727696808941957, 0.017148983149933093, 0.081521337994871962, 0.18691702852967135, 0.044694491970236332, 0.017704360104872769, 0.010259274746060984, 0.013731518106698776, 0.013054171252793401, 0.0035172699482383428, 0.0082495611866435833, 0.040919605826626841, 0.2576714389094944, 0.064030918215504051, 0.019487412572416259, 1.249116943331322e-17, 0.0056768138104016782, 0.0039149176539003457, 0.0046768466993348697, 0.0052732577873576374, 0.04344228200909625, 0.032681366372627106, 0.018914977107145937, 0.0034675812656374716, 0.0089298393788119906, 0.0039266505906205311, 0.0052618209654037417, 0.00056247537769291427, 0.00597455864418625, 0.0040543724249290604, 0.011036999187890991, 0.015132339253912407, 0.0033761769497227972, 0.0014354892620222592, 0.001174445698304536, 0.00045162677406537484]	'0309020404020002030902040402000203090204040200020309020404020002'
/static/dataset/ferrari\red\3858731907_ddb22cb07a_b.jpg	[0.018918054320819569, 0.021714101894572756, 0.027267371526678439, 0.048171915865036483, 0.10615651198478929, 0.012772927879788547, 0.012488636166249078, 0.0092857480993499882, 0.014155266888862979, 0.030716140160522543, 0.030330517780930589, 0.053635682484399018, 0.068845368278959471, 0.087904389853535825, 0.038009539580568762, 0.0037916278096138678, 0.015853882249139958, 0.016301008624724431, 0.029498232490425186, 0.02273066777380111, 0.017729218023492581, 0.025110818025013072, 0.029678424241824573, 0.0011370372094688399, 0.0073608919609383936, 0.010481956671903995, 0.0075981575817791695, 0.034736319870419266, 0.018345770763880328, 0.059994721214362785, 0.020860911830308478, 0.027590139031881462, 0.028114282737153586, 0.014214849571111878, 0.0057850262426084728, 0.022696614797479201]	'0405030202010101040503020201010104050302020101010405030202010101'
/static/dataset/ferrari\red\3858731907_ddb22cb07a_b.jpg	[0.011727127842458307, 0.0056758715247116681, 0.0086289156674086431, 0.05029887830174698, 0.032676786847480863, 0.010680115063344466, 0.0053524978438716881, 0.010707267929394587, 0.00811274559551259, 0.037876564930615558, 0.062930893457629658, 0.12289396914871098, 0.15014993310367999, 0.16084796416608979, 0.092745136112064516, 0.013601131830526997, 0.0075606337308003931, 0.045600140352092942, 0.0111726727793413, 0.0079274346753688378, 0.015417168292430365, 0.014392487958646462, 0.011275684615042117, 0.0066438336063029341, 0.001177246346366207, 0.006483727676568009, 0.0061157131843181606, 0.0035712907053737845, 0.009624396657648011, 0.0044719953516577961, 0.01880098636029073, 0.025904705994799222, 0.0033481601143448584, 0.0025371526147847916, 0.0054917498501389607, 0.007574833970216608]	'03020401030204010302040103020401'
/static/dataset/ferrari\red\3858731907_ddb22cb07a_b.jpg	[0.021541972910073384, 0.06539361203018676, 0.069630555767887431, 0.15325511021574759, 0.14940776474737291, 0.080560689187966161, 0.024424546564781154, 0.007415583368285527, 0.024549693484804288, 0.011026892666465659, 0.029437047261477636, 0.019419886974262265, 0.090030915239176015, 0.08463955012596229, 0.013744538912285161, 0.021407352430555162, 0.0019747667902182925, 0.019221518213781735, 0.0016547103685095441, 0.0070612437650220943, 0.0070477091381047803, 0.013328865029232324, 0.01301701749632017, 0.0059301604042639126, 0.00054137339507125321, 0.002499808343174354, 0.0024021520812687819, 0.0018339289850869168, 0.0023869047813048746, 0.0046996328748704569, 0.020998211761579698, 0.015691598937997559, 0.0063184632025312737, 0.0046878615968800903, 0.0020592641561363425, 0.00075815583667690359]	'03070407050402030103030704070504020301030307040705040203010303070407050402030103'
/static/dataset/ferrari\red\3858731907_ddb22cb07a_b.jpg	[0.0079296523164693964, 0.035356485686120001, 0.061714314354353046, 0.20230843247430561, 0.14160605904315468, 0.020875967682150325, 0.012384457262280154, 0.00041272289189579704, 0.011702415695614993, 0.010082213858860286, 0.0061734724563951536, 0.055091101989032998, 0.16115152687949408, 0.0610588978702888, 0.020180558875443382, 0.012819879051631183, 0.032813347945166847, 0.0017867528574471352, 0.0093252916318215771, 0.005152035899783379, 0.011541986724266014, 0.0095109218573094338, 0.016843675333330536, 0.0031485521877858422, 0.0067132909582366899, 0.0010153432106555567, 0.0015292726339094025, 0.0031395305960867318, 0.0070227697366289071, 0.01967296716134944, 0.019920272161880408, 0.014583000101450437, 0.0097885542216192365, 0.0026839273018147204, 0.0024708277756199663, 0.00048818531678826525]	'03100407020301010501031004070203010105010310040702030101050103100407020301010501'
/static/dataset/ferrari\red\3858731907_ddb22cb07a_b.jpg	[0.035560853273465774, 0.058818928287012448, 0.0516363280129103, 0.055941414203756104, 0.053544979578803872, 0.026355908045126206, 0.011293158486696543, 0.010702419501976425, 0.038234271711685475, 0.036336041090131499, 0.065684757248871822, 0.10540781943221418, 0.026212955765372987, 0.050002199419653254, 0.017539662193908893, 0.010789267179249884, 0.0093911748660217322, 0.014219368972853544, 0.043400285865894624, 0.017903406281837567, 0.043422897622928003, 0.019808302558190487, 0.026554172099170457, 0.0059789491201538451, 0.0088982033357395338, 0.013264651610424009, 0.012645865243528053, 0.023971221866704123, 0.012371932173882402, 0.036918752763218599, 0.020814078573209015, 0.015519614204257648, 0.0044550539605172929, 0.0049020491067112027, 0.0027854835724170795, 0.0086984169861362894]	'01020302040202020801010203020402020208010102030204020202080101020302040202020801'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.029981022169232732, 0.016141737683104042, 0.014326978496480857, 0.045589828692169501, 0.055152847524731916, 0.0041405202030628061, 0.0073347471403631724, 0.0082001611527105066, 0.0085427156406666527, 0.0068137358442306945, 0.0050551994377139491, 0.010928416367303529, 0.015178101664492313, 0.019662693468585166, 0.0026603172028177116, 0.0011467634305670096, 0.0065809545352916408, 0.0037103869544778357, 0.097342797536796782, 0.025839746746128579, 0.019153115745007603, 0.0071771939927426772, 0.01770278280260261, 0.0030325135079407473, 0.0013228701730144609, 0.0097238144124053693, 0.038688890272077919, 0.17986864115352427, 0.11026403087345969, 0.040849501245128372, 0.02321852964153176, 7.8190327368923368e-18, 0.0095416720561927581, 0.0094531374940642794, 0.02414149669436828, 0.12153192816540626]	'040203020001040203020001040203020001040203020001'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.0073846792315113569, 0.02777070486146271, 0.011756511449253611, 0.016431887421919443, 0.027839024495259566, 0.0082329295807321325, 0.0032746448473098795, 0.004913708149716315, 0.0067229674550300092, 0.0091420183014899389, 0.0074806667372765492, 0.0044829997630787309, 0.0011152150277409882, 0.0043646249412768942, 0.00092336900106241844, 0.00056493689810337405, 0.00016366543022495208, 0.0012573585642016772, 0.03527726659648929, 0.07561172173241211, 0.10755833818133051, 0.034664691340489967, 0.030169313324845834, 0.030548005721181999, 0.030569553463409151, 0.010396139493241271, 0.026280309314746977, 0.020578285579552841, 0.01340268535519081, 0.072279104081573786, 0.20826772054895445, 0.051059883064778766, 0.037470115037361133, 0.031892892535289173, 0.027503244593387603, 0.012648689287243508]	'04010101040101010401010104010101'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.0021939844005148955, 0.0044551816014040419, 0.0050257504293223587, 0.0036131515111784947, 0.002507579511861801, 0.0015241380141955731, 0.00014946703165190302, 0.00058480960641469194, 0.00090623720640263408, 0.038216076073109971, 0.030856249170982848, 0.024770449171466303, 0.0081113664870239924, 0.0017294475107328721, 0.00040848216660069179, 0.0036793583513433474, 0.010315919804714477, 0.027764574400983431, 0.052339138856322964, 0.044517912353633365, 0.088867654685702138, 0.070663023438942291, 0.052719003645633096, 0.025885583852011822, 0.018109341587554183, 0.014189050789742752, 0.016578508066906902, 0.023438002825075924, 0.091207207799834433, 0.067739992696754209, 0.10156847473360955, 0.049704639244260627, 0.043104306782150929, 0.033186397553301376, 0.013068443658914564, 0.026301022514459305]	''
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.063667763225726037, 0.03995403728713507, 0.025804037842405571, 0.011547131860607272, 0.0097410211449326361, 0.0077110118456410609, 0.0038050109903596339, 0.013393775907732849, 0.034728987125844074, 0.023810728642512779, 0.034771280326900418, 0.032377046982228742, 0.044925744873504911, 0.014061180547844002, 0.0052841789884256196, 0.010650756912620064, 0.015666181464913956, 0.006540012139814034, 0.0046620866571360445, 0.023397027175413948, 0.032919664676327384, 0.13160392562367834, 0.035578167053124297, 0.040593949421003209, 0.010222620575496727, 0.012002192732163696, 0.0076221598471353739, 0.021944280779697328, 0.065970730979697328, 0.046938162781262352, 0.068501106372619594, 0.033461609080396387, 0.016689488687285238, 0.020277631766803673, 0.01608904162308639, 0.013086224986369849]	'0003010108010201000301010801020100030101080102010003010108010201'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.086096085452059504, 0.05128013384339157, 0.028851396074107267, 0.0255878983097712, 0.02138100709177209, 0.0050328945403564683, 0.0041479758638571038, 0.022317198762366989, 0.015939344637610785, 0.061976781143290041, 0.030514833774480488, 0.038041466493133586, 0.016736136115226147, 0.03243967927822955, 0.012366097043171011, 0.015941799880479012, 0.00105992298533971, 0.022044807350804968, 0.051335851227118236, 0.12103320311151565, 0.067865812947144818, 0.018560849604893716, 0.021051514526212154, 0.0041116442748297044, 0.019800712250869896, 0.051740970519410755, 0.059598846182279307, 0.015322395667274608, 0.0067469656859928022, 0.016840562852078533, 0.019742136953320003, 0.027062132748842421, 0.0030073185445650711, 0.00045645081014371384, 0.0012814499402943865, 0.0026856470076792112]	'00040102020103010701000401020201030107010004010202010301070100040102020103010701'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.049663296641745798, 0.039767394414663523, 0.0067999686632790957, 0.01705626456422939, 0.026069078376893845, 0.015694467902092089, 0.0092766018235631437, 0.011430357960130788, 0.015747782195491295, 0.073904347679653648, 0.074960421982981307, 0.038301456770341712, 0.012228822093200045, 0.0042770755168380853, 0.010031318844604991, 0.0074502305216714504, 0.019775840184037316, 0.076883955934541018, 0.024637791940291424, 0.019506656847618074, 0.012036376602147092, 0.029606791276803188, 0.031583776177426096, 0.0066854406510271289, 0.0058621741755867521, 0.0048539383226239123, 0.007032819002389187, 0.080909650394493632, 0.061792349642857097, 0.044619204971538255, 0.047608331407660721, 0.011747316796845202, 0.0080178791736984275, 0.014999301392556674, 0.039028306737843549, 0.04015310327114742]	'000201010401000201010401000201010401000201010401'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.067646293185891687, 0.044154193039335626, 0.053824074084471832, 0.030690683625457776, 0.0023536660559051988, 0.0037867457075907913, 0.00035423964217217016, 0.010787696328460907, 0.025097881065968362, 0.034975843758531404, 0.080055702015888394, 0.06116387603288579, 0.048304879689803355, 0.02603397042718544, 0.013514843269252551, 0.0059278162243594085, 0.0084618366342343494, 0.023260087464040832, 0.047286851814038459, 0.076655779088866199, 0.046126783269126927, 0.0087599824953755213, 0.0029911259004867415, 0.012199167178908068, 0.0069049553491822291, 0.030574023055943842, 0.018606783631081779, 0.046261234464314377, 0.060488538542755828, 0.023693492886417242, 0.01671236658149448, 0.0062191802185850194, 0.0033369537969676478, 0.0054039496515837504, 0.021724668187713618, 0.025659811406305719]	'00030202010203010801000302020102030108010003020201020301080100030202010203010801'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.012784791727842732, 0.04437535347573774, 0.053953461557207115, 0.067004438687729151, 0.033628284858016978, 0.019577009497015695, 0.016331730124907101, 0.037680316586800183, 0.0074961539898029846, 0.0056995841827338668, 0.012765839589705298, 0.027245081244059773, 0.079068845461899712, 0.03016569163852539, 0.012334264912311184, 0.009000648615051279, 0.0078652385694499734, 0.013630695843199305, 0.031863306669084317, 0.085342226423520989, 0.025059036000994701, 0.039634604900178581, 0.025079964574321371, 0.018477872202113388, 0.009581413806706001, 0.018102728693527793, 0.026252748727725962, 0.01132087901427159, 0.011429761746354206, 0.039276807350759703, 0.060213017138532374, 0.050832782181883529, 0.023389852335270307, 0.0058445818288338312, 0.021025586115779656, 0.0066653832570216596]	'03030202010207010401030302020102070104010303020201020701040103030202010207010401'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.054414223469827744, 0.068723625873066435, 0.056882381213771482, 0.017860529908981924, 0.025477823956064596, 0.011695650204409392, 0.005279774639939349, 0.0090505459200905126, 0.013980422170601968, 0.037918955106593245, 0.0288497885540367, 0.040697962510832929, 0.043938615520447803, 0.036390914713303094, 0.019346229356559001, 0.012436759027621737, 0.011068062417423441, 0.017110585956407624, 0.033443834725097231, 0.046259595731042012, 0.059542972314523608, 0.055385472900065583, 0.025288541783850316, 0.021340198027796891, 0.0032369609175988781, 0.0073999859931982801, 0.017926212440899449, 0.020970547403722055, 0.03740412333056059, 0.053391891152631848, 0.020196405801071883, 0.041841791256748334, 0.019028612296040696, 0.0077776579173457665, 0.014399210037392777, 0.0040431118637174286]	'0103020200020401010302020002040101030202000204010103020200020401'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.12480457732355763, 0.10602352307786872, 0.027257789888342973, 0.017845888483620693, 0.018532156238268687, 0.023118381223595059, 0.035513961234950424, 0.034694083681730492, 0.057497245994921543, 0.014466912534236421, 0.0028305755900017836, 0.018303180597288096, 0.024920412989891994, 0.095441231636542653, 0.0071196820330135628, 0.0061149036500256727, 0.0028951947708548329, 0.0025901388315552375, 0.074689935788331621, 0.09902097043198517, 0.059215413256718322, 0.0052600449244889422, 0.023963566558042104, 0.012771030934983935, 0.012733531700937203, 0.018776445890482697, 0.029512431223997351, 0.029687665231866764, 0.0037655954419998521, 0.0013271542992843682, 0.0028075099345828631, 0.0011917900135833526, 0.0033880299531032069, 0.00096465192757869416, 0.00095427222949766852, -4.5777125882629866e-18]	'00060105080206010701000601050802060107010006010508020601070100060105080206010701'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.028061800661017294, 0.026116298268313451, 0.023653167942497156, 0.0035900573009592833, 0.016462378919244125, 0.0065479401855724362, 0.0027228418057826504, 0.0068332429104327802, 0.033860660818994068, 0.011503413208593535, 0.040161779774239098, 0.063131848740623955, 0.079536174995314332, 0.025098801482462914, 0.023954779038823579, 0.0171761392083911, 0.014089342664536568, 0.014966776225368522, 0.071231931785371932, 0.029130257088995765, 0.033698039513014234, 0.025814423005763927, 0.082994719113597862, -2.6194314824856843e-19, 0.014283083481723198, 0.0076941728124132434, 0.031294237320670423, 0.031775797674878849, 0.043781964729432979, 0.040847939697965276, 0.0651512420744602, 0.017841457342720603, 0.01091239972066636, 0.003430381407454382, 0.021887859348457314, 0.030762585603478918]	'0801000101010201080100010101020108010001010102010801000101010201'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.028384790740566133, 0.067382598662665133, 0.057380625530785788, 0.047138740362461032, 0.020310536634707214, 0.019865036843727767, 0.013422342212481944, 0.0072760727252631956, 0.03340826520991011, 0.020664360999489793, 0.024698734230111243, 0.053937947317592529, 0.023939656354198535, 0.02363461206437046, 0.0077578821849722318, 0.0078988343772296906, 0.010251614922617213, 0.017225518739761032, -2.0850836049315773e-17, 0.025079741161880432, 0.034420660810766682, 0.058920956305379725, 0.075804006701967602, 0.025482373345394098, 0.0070061962175129418, 0.0086889629904958535, 0.0051510763332090568, 0.018164929322752071, 0.041022708637757532, 0.051816073484697411, 0.056788100887906735, 0.040458423205234934, 0.012648435940144144, 0.012138409671399971, 0.012364115148139379, 0.029466625730679118]	'01030202030208010001010302020302080100010103020203020801000101030202030208010001'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.013150913147578516, 0.043565951284274318, 0.041548744700492198, 0.022261106255008073, 0.019674163723042939, 0.0061527076186414604, 0.0090687597981624901, 0.00899474595248409, 0.013781054900332577, 0.01251288459712937, 0.03973229303712459, 0.058467501058829217, 0.077538177811324563, 0.018238612935668932, 0.016646813023158513, 0.012983225667060056, 0.011955278092830328, 0.017466186608526339, 0.0089291190808073791, 0.026923666582345299, 0.084156828790085889, 0.086568925338745106, 0.029828757172857961, 0.025146552178591301, 0.0087672821202840184, 0.0049709173221019441, 0.0093376349570910878, 0.020346383872339661, 0.027332198569078051, 0.058779076770546682, 0.064135003377486552, 0.056774574128044916, 0.028047849418041768, 0.0062991444422621778, 0.0012729022441756201, 0.0086440193917380545]	'010202020301010202020301010202020301010202020301'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.060177976865541369, 0.040062577524021127, 0.019946265361807936, 0.020863185265524442, 0.023926462151920267, 0.015664299647426615, 0.011103057229416922, 0.014785661924385744, 0.038457302414854795, 0.031234198299399704, 0.01539890954599865, 0.047481093794141775, 0.026690587751155959, 0.023327633564509356, 0.017498053135019301, 0.014573674052478993, 0.004366082942228987, 0.010611780955602407, 0.04760742370918248, 0.040087803292363881, 0.026620365516806462, 0.0008096384251042888, 0.10062178393123428, 0.0050124335871336405, 0.0042035715050062709, 0.0029646621195789412, 0.023400202729363145, 0.026017373830616881, 0.035535231006842798, 0.07171687388159835, 0.078604607531314999, 0.037601257899945534, 0.021402575453134062, 0.01370178699795638, 0.012312905324129699, 0.015610663618400028]	'00030102080104010301000301020801040103010003010208010401030100030102080104010301'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.029478080588789306, 0.072593241140026021, 0.058489224585201366, 0.024626813067303223, 0.0083850710963056605, 0.017034962345150461, 0.019460688155648085, 0.022653034690977653, 0.021391344596334398, 0.026550775102736398, 0.018189170032575433, 0.032198405611524671, 0.025321412239193205, 0.034650323565202597, 0.0030487897664262451, 0.0097387225904555473, 0.0057578231387882513, 0.0027405580344566347, 0.025812432342963768, 0.022740557313576604, 0.034048650661748024, 0.075319711896093225, 0.075442369199061096, 0.015868141106780129, 0.010439466939554306, 0.013529114927871816, 0.02235862115383426, 0.034646767245137315, 0.020244878267790228, 0.030363871602994683, 0.075754527614298489, 0.067180697389420188, 0.029445104489274086, 0.011719579281212384, 0.0002134211846107627, 0.0025635818316553345]	'01030202000103010701010302020001030107010103020200010301070101030202000103010701'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.029719576541869436, 0.048972309335153022, 0.073713043532180167, 0.096776216220554365, 0.076319389105329094, 0.0093675054857016334, 0.016363176808517715, 0.023855770074525769, 0.0069805533123949472, 0.065882376611786309, 0.067626412070401834, 0.0073624076311469113, 0.0082207349321118985, 0.0042044067770546697, 0.0039675389229513452, 0.010305584828522427, 0.0064938236877168532, 0.035725050310469401, 0.018189782357523093, 0.01817631052019008, 0.073759202264731247, 0.099733726140919327, 0.070692398523145739, 0.0084813697822892584, 0.0087451462343267582, 0.010214257846641055, 0.011033813470363167, 0.0063622835811380889, 0.016769080566454948, 0.020429705742463593, 0.012300893847939766, 0.0020389228251616281, 0.006319459022696994, 0.0093750984734737482, 0.0049571852869895548, 0.010565303925270182]	'03040403020301020001030404030203010200010304040302030102000103040403020301020001'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.0053044592150864496, 0.0073471911436746124, 0.02630720308405441, 0.030578844450040631, 0.027779380661813426, 0.012138888787180715, 0.00098529222212958623, 0.0020735217902506406, 0.0040625805679002022, 0.0021839535562181915, 0.0054569390591299692, 0.071222917053394119, 0.20362823425784224, 0.22951124805636725, 0.037667439447009184, 0.00099772758532373144, 0.010628708839073566, 0.010289770351763049, 0.02058719144767784, 0.094902401244862947, 0.046728742794549624, 0.0068672504627879504, 0.004163405005769478, 0.0042314323643796578, 0.007627440256633501, 0.013748816683426139, 0.0051666073941305634, 0.012276489749969803, 0.028975600859837341, 0.029623370698454173, 0.018716747693625288, 0.0044127885334923874, 0.0034388249164863782, 0.00026908961222957495, 0.0030331407012953383, 0.0070661014006572192]	'030104010201030104010201030104010201030104010201'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.026042461250478686, 0.056498912593527614, 0.074546078100654597, 0.099848624233633235, 0.19684090934307763, 0.020849878340735994, 0.011363762045067225, 0.016300522151390294, 0.015205157546870627, 0.016014156468976561, 0.012222313789024847, 0.060017365682902543, 0.045307563375724828, 0.1916335771784729, 0.027971712564305543, 0.013033159787319878, 0.00090964454588635178, 0.015202008786928579, 0.0020332661512780714, 0.0031717885518773104, 0.004238779058472998, 0.010934578454195409, 0.0093689520306115635, 0.0022228895569450812, 0.0026050928047236265, 0.00048754173382267567, 0.002591918383144032, 0.0025641115920861457, 0.010015358094971375, 0.01307100238012532, 0.011329414614331151, 0.014963638306501645, 0.0070367406243007106, 0.00088138397759136768, 0.0004721032098697697, 0.002203463701163407]	'04090304020301020001040903040203010200010409030402030102000104090304020301020001'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.13563922935225028, 0.041604993974555957, 0.039294784363080031, 0.029680732583435315, 0.038448930582914251, 0.01818839974023943, 0.0075815569151466023, 0.029160347017782154, 0.047961278293318671, 0.016762919280684695, 0.046821835969160404, 0.04699262743620071, 0.039515035023054514, 0.029739581066800913, 0.01269398884865308, 0.010044293000726191, 0.010153846377258958, 0.00062200125611757806, 0.053170753763251963, 0.064115284637720801, 0.029749086390933925, 0.031768574371849288, 0.0099122626443952817, 0.016543291875343511, 0.0067608319350291836, 0.0037413574434647483, 0.0049072957568281582, 0.006599117867667096, 0.040858130101287637, 0.033942768586620452, 0.053680023887243931, 0.02034986865015085, 0.0099309777838482039, 0.0022652977941752697, 0.0079913693761285935, 0.0028072614179296715]	'00060802010202010401000608020102020104010006080201020201040100060802010202010401'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.12197635806499696, 0.043871403274190784, 0.021291916721145207, 0.018830947670107422, 0.017324787970295626, 0.0067795139652884213, 0.010837367726493592, 0.017641163556531017, 0.051986621958898256, 0.0042753489855592878, 0.0038144471210757869, 0.0069492958168450554, 0.026972875481518121, 0.020217879201553608, 0.0049594718654582233, 0.0033727975251763857, 0.0014531867664584906, 0.0019329944952994509, 0.053593868951363872, 0.069043811299536281, 0.13027410572401821, 0.07356505660079396, 0.057291144492197493, 0.0093809439391589183, 0.013879406640869757, 0.010056053591159837, 0.039465191885165438, 0.0057753038291641938, 0.0063733168164039743, 0.0089185494009440397, 0.052543088696349279, 0.052903408285391869, 0.013166161703008637, 0.012235992876123787, 0.00088234600756619127, 0.0061637811649621951]	'0006080201020201000608020102020100060802010202010006080201020201'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.00025180455217816995, 0.011232487306223539, 0.015294561513521349, 0.052213062148003045, 0.095205872534480165, 0.010480884475103277, 0.0012933421405763729, 0.00765975711844141, 0.00072541019299285109, 0.024825091007020128, 0.035669646483459376, 0.038726683038085664, 0.051463093329584729, 0.03800641390744959, 0.017770812981813159, 0.012981368294722302, 0.005901756777554187, 0.0080481776433994501, 0.013834200372880365, 0.032480336782834206, 0.028644656664433457, 0.061118109616276235, 0.096911569808597997, 0.024682450963717399, 0.014353086827147353, 0.0033677950578036701, 0.0079447568500616399, 0.043334903755758228, 0.019584606500175586, 0.083739682512321542, 0.064190806164766315, 0.016689903534213069, 0.0069345767799185998, 0.020639956250124269, 0.010637593472309368, 0.023159538639214269]	'04040302040403020404030204040302'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.046307178126824486, 0.017572754124907899, 0.038758537749617107, 0.04290060720536451, 0.012213897829998028, 0.0031339643461726907, 5.5798767693369416e-19, 0.0095804573264967, 0.024901841256484113, 0.0030507222246532089, 0.0067051067505013605, 0.010305916045880159, 0.018661788874342573, 0.042507518068779837, 0.0063664348272393454, 0.0024411103374466507, 0.0023314855215738023, 0.0040258575671310312, 0.081721410504740674, 0.077017583900876985, 0.091628772931696537, 0.044897151012513577, 0.014199758177461889, 0.0029188759189744035, 0.0040576182454595544, 0.0069217943778545829, 0.033000646501086209, 0.04109394194908815, 0.039438001438382005, 0.071182331867934684, 0.10339646457391041, 0.051626662966977412, 0.0086679785333218327, 0.01146063334559746, 0.0071990547672986403, 0.017806061591941466]	'0002030202010801000203020201080100020302020108010002030202010801'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.017706071720455178, 0.032825936614008094, 0.0097535495527367247, 0.012332374291932027, 0.018041298482278999, 0.019364198156791333, 0.0040330244398858782, 0.0073702516385991505, 0.011652362079493635, 0.064121530381787001, 0.054197693342483699, 0.039826327269240833, 0.015934721064350055, 0.010550108631635555, 0.0090360831187921396, 0.013960076362881827, 0.0045069480542259278, 0.026079304676447031, 0.012720026422328825, 0.032358297652862876, 0.053695640083683202, 0.057656695128805002, 0.15806712492328043, 0.012988201948194151, 0.0047209930682863407, 0.011576614031772837, 0.011880382561274758, 0.089616352563664237, 0.035021502719472047, 0.032399937500830603, 0.047971519001950493, 0.011668078170263855, 0.015487428061057972, 0.0036264833258536845, 0.0081730977532217218, 0.029079625934108601]	'0101010101010101'
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.080483186449117797, 0.12756982875663805, 0.033787887183843721, 0.013851017840166815, 0.01323310514514309, 0.0025213400224260996, 0.01927806241944019, 0.018493637415249103, 0.033458446687257302, 0.0065265774122726557, 0.051915678964113955, 0.13990702396990809, 0.04203915747878776, 0.0073400667272914633, 0.0027268203675932484, 0.0014501336137424984, 0.002446046514372328, 6.6137900389672077e-18, 0.067034177713321222, 0.088822614833123426, 0.048486000290303519, 0.054252427396338052, 0.0076703775366858285, 0.010023717845067467, 0.0078230127974386159, 0.035117095396257028, 0.019524584409074119, 0.0049830602269000657, 0.012499955797194522, 0.011008031636308636, 0.01149592936033461, 0.0096117468618819746, 0.0078807476953832115, 0.0031145150895050475, 0.001595526919696795, 0.0020284410391471466]	'0106000402010801010600040201080101060004020108010106000402010801'
